id,label,color
2691,PH-an Pitx2 Glut_1,#99302E
2692,PH-an Pitx2 Glut_2,#3DCC4C
2693,PH-an Pitx2 Glut_2,#3D8ECC
2694,PH-an Pitx2 Glut_2,#CC3DA9
2695,PH-an Pitx2 Glut_2,#CC5CB0
2696,PH-an Pitx2 Glut_2,#9BFF73
2697,PH-SUM Foxa1 Glut_1,#459999
2698,PH-SUM Foxa1 Glut_1,#73BB00
2699,PH-SUM Foxa1 Glut_1,#99176E
2700,PH-SUM Foxa1 Glut_1,#267900
2701,PH-SUM Foxa1 Glut_2,#73FD00
2702,PH-SUM Foxa1 Glut_2,#5C8DCC
2703,PH-SUM Foxa1 Glut_2,#CC00A4
2704,PH-SUM Foxa1 Glut_3,#FFFE73
2705,PH-SUM Foxa1 Glut_3,#FFC073
2706,PH-SUM Foxa1 Glut_3,#00CC2B
2707,PH-SUM Foxa1 Glut_3,#FF3900
2708,PH-SUM Foxa1 Glut_3,#CCBB5C
2709,PH-SUM Foxa1 Glut_3,#FF0064
2710,PH-SUM Foxa1 Glut_3,#FF8473
2711,PH-SUM Foxa1 Glut_4,#FF73E8
2712,PH-SUM Foxa1 Glut_4,#CC0019
2713,PH-SUM Foxa1 Glut_5,#7F4599
2714,PH-SUM Foxa1 Glut_5,#8E7300
2715,PH-SUM Foxa1 Glut_5,#73FFE0
2716,PH-SUM Foxa1 Glut_5,#5CCC79
2717,PH-SUM Foxa1 Glut_5,#FF584D
2718,PH-SUM Foxa1 Glut_5,#FF6126
2719,PH-SUM Foxa1 Glut_6,#9BCC1F
2720,PH-SUM Foxa1 Glut_6,#944599
2721,PH-SUM Foxa1 Glut_6,#482E99
2722,PH-SUM Foxa1 Glut_6,#179976
2723,PH-SUM Foxa1 Glut_6,#3DCCA1
2724,PH-SUM Foxa1 Glut_6,#5CCACC
2725,IPN-IF-RL Foxa1 Glut_1,#CC5CA1
2726,IPN-IF-RL Foxa1 Glut_1,#007799
2727,IPN-IF-RL Foxa1 Glut_1,#251FCC
2728,IPN-IF-RL Foxa1 Glut_1,#83992E
2729,IPN-IF-RL Foxa1 Glut_1,#459962
2730,IPN-IF-RL Foxa1 Glut_2,#E54D00
2731,IPN-IF-RL Foxa1 Glut_2,#8B0099
2732,IPN-IF-RL Foxa1 Glut_2,#003799
2733,IPN-IF-RL Foxa1 Glut_2,#6FCC1F
2734,IPN-IF-RL Foxa1 Glut_3,#5A1FCC
2735,IPN-IF-RL Foxa1 Glut_3,#3B1FCC
2736,IPN-IF-RL Foxa1 Glut_3,#00CC5A
2737,IPN-IF-RL Foxa1 Glut_4,#1FBECC
2738,IPN-IF-RL Foxa1 Glut_4,#76FF4D
2739,PAG-SC Neurod2 Meis2 Glut_1,#992E7E
2740,PAG-SC Neurod2 Meis2 Glut_1,#4D7700
2741,PAG-SC Neurod2 Meis2 Glut_1,#CC805C
2742,PAG-SC Neurod2 Meis2 Glut_1,#00CCB2
2743,PAG-SC Neurod2 Meis2 Glut_2,#FFA04D
2744,PAG-SC Neurod2 Meis2 Glut_2,#00FFE8
2745,PAG-SC Neurod2 Meis2 Glut_2,#5CCC9A
2746,PAG-SC Neurod2 Meis2 Glut_2,#3D7CCC
2747,PAG-SC Neurod2 Meis2 Glut_3,#2FFF00
2748,PAG-SC Neurod2 Meis2 Glut_3,#BB5CCC
2749,PAG-SC Neurod2 Meis2 Glut_3,#174F99
2750,PAG-SC Neurod2 Meis2 Glut_3,#995000
2751,PAG-SC Neurod2 Meis2 Glut_3,#739F00
2752,PAG-SC Neurod2 Meis2 Glut_4,#CC3DB5
2753,PAG-SC Neurod2 Meis2 Glut_4,#994585
2754,PAG-SC Neurod2 Meis2 Glut_4,#870099
2755,PAG-SC Neurod2 Meis2 Glut_4,#26E500
2756,PAG-SC Neurod2 Meis2 Glut_4,#0050CC
2757,PAG-SC Neurod2 Meis2 Glut_4,#4DA600
2758,PAG-SC Neurod2 Meis2 Glut_4,#009932
2759,PAG Pou4f3 Glut_1,#5C70CC
2760,PAG Pou4f3 Glut_1,#5CCCC7
2761,PAG Pou4f3 Glut_1,#73FFFA
2762,PAG Pou4f3 Glut_1,#00CCAC
2763,PAG Pou4f3 Glut_1,#FF4DCD
2764,PAG Pou4f3 Glut_1,#FF7383
2765,PAG Pou4f3 Glut_1,#73CC5C
2766,PAG Pou4f3 Glut_1,#604D00
2767,PAG Pou4f3 Glut_1,#CC3D60
2768,PAG Pou4f3 Glut_1,#00FFE1
2769,PAG Pou4f3 Glut_1,#94CC5C
2770,PAG Pou4f3 Glut_2,#009964
2771,PAG Pou4f3 Glut_2,#CCB43D
2772,PAG Pou4f3 Glut_2,#009973
2773,CUN Evx2 Lhx2 Glut_1,#FF7200
2774,CUN Evx2 Lhx2 Glut_1,#0029CC
2775,CUN Evx2 Lhx2 Glut_1,#998045
2776,CUN Evx2 Lhx2 Glut_1,#456F99
2777,CUN Evx2 Lhx2 Glut_1,#00BCCC
2778,CUN Evx2 Lhx2 Glut_1,#2900CC
2779,CUN Evx2 Lhx2 Glut_1,#FF4D58
2780,CUN Evx2 Lhx2 Glut_2,#8E4D00
2781,CUN Evx2 Lhx2 Glut_2,#4DFF9C
2782,CUN Evx2 Lhx2 Glut_2,#6400CC
2783,CUN Evx2 Lhx2 Glut_2,#8E0099
2784,CUN Evx2 Lhx2 Glut_2,#73F900
2785,CUN Evx2 Lhx2 Glut_2,#4DFFDF
2786,CUN Evx2 Lhx2 Glut_2,#EF4D00
2787,CUN Evx2 Lhx2 Glut_3,#439917
2788,CUN Evx2 Lhx2 Glut_3,#FFE173
2789,CUN Evx2 Lhx2 Glut_3,#FF00DC
2790,CUN Evx2 Lhx2 Glut_3,#3D53CC
2791,CUN Evx2 Lhx2 Glut_3,#39FF00
2792,CUN Evx2 Lhx2 Glut_4,#5CCCBC
2793,CUN Evx2 Lhx2 Glut_4,#941FCC
2794,CUN Evx2 Lhx2 Glut_4,#4D992E
2795,CUN Evx2 Lhx2 Glut_4,#6A9945
2796,CUN Evx2 Lhx2 Glut_4,#87992E
2797,CUN Evx2 Lhx2 Glut_5,#459974
2798,CUN Evx2 Lhx2 Glut_5,#996517
2799,CUN Evx2 Lhx2 Glut_5,#00FF97
2800,PB Pax5 Glut_1,#9CCC5C
2801,PB Pax5 Glut_1,#7E1799
2802,PB Pax5 Glut_1,#B14D00
2803,PB Pax5 Glut_1,#7CFF73
2804,PB Pax5 Glut_1,#939945
2805,PB Pax5 Glut_1,#AF2600
2806,PB Pax5 Glut_1,#179998
2807,PB Pax5 Glut_2,#961FCC
2808,PB Pax5 Glut_3,#864599
2809,PB Pax5 Glut_3,#00FFD6
2810,LDT-PCG Vsx2 Lhx4 Glut_1,#5C6CCC
2811,LDT-PCG Vsx2 Lhx4 Glut_1,#459986
2812,LDT-PCG Vsx2 Lhx4 Glut_1,#265500
2813,LDT-PCG Vsx2 Lhx4 Glut_1,#00D000
2814,LDT-PCG Vsx2 Lhx4 Glut_1,#DF2600
2815,LDT-PCG Vsx2 Lhx4 Glut_1,#00CC28
2816,LDT-PCG Vsx2 Lhx4 Glut_1,#FFD94D
2817,LDT-PCG Vsx2 Lhx4 Glut_1,#74CC1F
2818,LDT-PCG Vsx2 Lhx4 Glut_2,#4DFF7C
2819,LDT-PCG Vsx2 Lhx4 Glut_2,#4D6D00
2820,LDT-PCG Vsx2 Lhx4 Glut_2,#17998D
2821,LDT-PCG Vsx2 Lhx4 Glut_2,#CC0011
2822,LDT-PCG Vsx2 Lhx4 Glut_2,#FF874D
2823,LDT-PCG Vsx2 Lhx4 Glut_2,#CC8C00
2824,LDT-PCG Vsx2 Lhx4 Glut_2,#3D88CC
2825,LDT-PCG Vsx2 Lhx4 Glut_3,#802E99
2826,LDT-PCG Vsx2 Lhx4 Glut_3,#2E993D
2827,LDT-PCG Vsx2 Lhx4 Glut_3,#269700
2828,LDT-PCG Vsx2 Lhx4 Glut_3,#CC5C6A
2829,LDT-PCG Vsx2 Lhx4 Glut_3,#A71FCC
2830,LDT-PCG Vsx2 Lhx4 Glut_3,#26FFCB
2831,LDT-PCG Vsx2 Lhx4 Glut_3,#00CC30
2832,LDT-PCG Vsx2 Lhx4 Glut_4,#009956
2833,LDT-PCG Vsx2 Lhx4 Glut_4,#998700
2834,LDT-PCG Vsx2 Lhx4 Glut_4,#49CC00
2835,LDT-PCG Vsx2 Lhx4 Glut_4,#FF26B3
2836,LDT-PCG Vsx2 Lhx4 Glut_4,#6F9945
2837,LDT-PCG Vsx2 Lhx4 Glut_4,#FF0016
2838,LDT-PCG Vsx2 Lhx4 Glut_4,#FF6000
2839,LDT-PCG Vsx2 Lhx4 Glut_5,#99432E
2840,LDT-PCG Vsx2 Lhx4 Glut_5,#73FFBA
2841,LDT-PCG Vsx2 Lhx4 Glut_5,#5CCC6D
2842,LDT-PCG Vsx2 Lhx4 Glut_5,#2BFF00
2843,LDT-PCG Vsx2 Lhx4 Glut_5,#CC9400
2844,LDT-PCG Vsx2 Lhx4 Glut_5,#178399
2845,LDT-PCG Vsx2 Lhx4 Glut_6,#633DCC
2846,LDT-PCG Vsx2 Lhx4 Glut_6,#002300
2847,LDT-PCG Vsx2 Lhx4 Glut_6,#CC8900
2848,LDT-PCG Vsx2 Lhx4 Glut_6,#1FB6CC
2849,LDT-PCG Vsx2 Lhx4 Glut_7,#CC0022
2850,LDT-PCG Vsx2 Lhx4 Glut_7,#997E17
2851,LDT-PCG Vsx2 Lhx4 Glut_7,#00CC22
2852,LDT-PCG Vsx2 Lhx4 Glut_7,#006699
2853,APN C1ql2 Glut,#E8FF73
2854,APN C1ql2 Glut,#73FFDC
2855,APN C1ql2 Glut,#2F1FCC
2856,APN C1ql2 Glut,#D92600
2857,APN C1ql2 Glut,#010000
2858,APN C1ql2 Glut,#C0CC00
2859,APN C1ql4 Glut_1,#CC665C
2860,APN C1ql4 Glut_1,#82CC00
2861,APN C1ql4 Glut_1,#2E6D99
2862,APN C1ql4 Glut_1,#FFA173
2863,APN C1ql4 Glut_1,#FF7385
2864,APN C1ql4 Glut_1,#7DFF26
2865,APN C1ql4 Glut_1,#4D8900
2866,APN C1ql4 Glut_2,#4A9917
2867,APN C1ql4 Glut_2,#CC7B5C
2868,APN C1ql4 Glut_2,#2E9950
2869,APN C1ql4 Glut_2,#B5CC5C
2870,APN C1ql4 Glut_2,#0072CC
2871,APN C1ql4 Glut_2,#9ECC00
2872,APN C1ql4 Glut_2,#894D00
2873,PAG-MRN Pou3f1 Glut_1,#1D1799
2874,PAG-MRN Pou3f1 Glut_1,#699900
2875,PAG-MRN Pou3f1 Glut_1,#C5CC00
2876,PAG-MRN Pou3f1 Glut_1,#5C79CC
2877,PAG-MRN Pou3f1 Glut_1,#179969
2878,PAG-MRN Pou3f1 Glut_1,#26BB00
2879,PAG-MRN Pou3f1 Glut_1,#5ACC00
2880,PAG-MRN Pou3f1 Glut_1,#00CC1A
2881,PAG-MRN Pou3f1 Glut_1,#0064CC
2882,PAG-MRN Pou3f1 Glut_1,#831FCC
2883,PAG-MRN Pou3f1 Glut_1,#99003B
2884,PAG-MRN Pou3f1 Glut_2,#459977
2885,PAG-MRN Pou3f1 Glut_3,#00CC88
2886,PAG-MRN Pou3f1 Glut_4,#71CC3D
2887,PAG-MRN Pou3f1 Glut_4,#CCBE5C
2888,PAG-MRN Pou3f1 Glut_4,#852600
2889,PAG-MRN Pou3f1 Glut_5,#00D700
2890,PAG-MRN Pou3f1 Glut_5,#9DFF4D
2891,PAG-MRN Pou3f1 Glut_5,#FFC300
2892,PAG-MRN Pou3f1 Glut_5,#63992E
2893,PAG-MRN Pou3f1 Glut_5,#1FCC87
2894,PRC-PAG Tcf7l2 Glut_1,#589945
2895,PRC-PAG Tcf7l2 Glut_1,#FF624D
2896,PRC-PAG Tcf7l2 Glut_1,#473DCC
2897,PRC-PAG Tcf7l2 Glut_1,#87FF73
2898,PRC-PAG Tcf7l2 Glut_1,#00CCCB
2899,PRC-PAG Tcf7l2 Glut_1,#99422E
2900,PRC-PAG Tcf7l2 Glut_1,#CC645C
2901,PRC-PAG Tcf7l2 Glut_1,#009901
2902,PRC-PAG Tcf7l2 Glut_1,#CC1FC8
2903,PRC-PAG Tcf7l2 Glut_1,#26FFF5
2904,PRC-PAG Tcf7l2 Glut_2,#457499
2905,PRC-PAG Tcf7l2 Glut_2,#4DF800
2906,PRC-PAG Tcf7l2 Glut_2,#959945
2907,PRC-PAG Tcf7l2 Glut_2,#3DCC6A
2908,PRC-PAG Tcf7l2 Glut_2,#995745
2909,PRC-PAG Tcf7l2 Glut_2,#FF26F8
2910,PRC-PAG Tcf7l2 Glut_2,#794599
2911,PRC-PAG Tcf7l2 Glut_2,#5CCCA4
2912,PRC-PAG Tcf7l2 Glut_3,#CC5C96
2913,PRC-PAG Tcf7l2 Glut_3,#E74D00
2914,PRC-PAG Tcf7l2 Glut_3,#CC6D3D
2915,PRC-PAG Tcf7l2 Glut_3,#A23DCC
2916,PRC-PAG Tcf7l2 Glut_3,#6C9917
2917,PRC-PAG Tcf7l2 Glut_4,#2E998B
2918,PRC-PAG Tcf7l2 Glut_4,#990023
2919,PRC-PAG Tcf7l2 Glut_4,#991797
2920,PRC-PAG Tcf7l2 Glut_5,#C03DCC
2921,PRC-PAG Tcf7l2 Glut_5,#65CC5C
2922,PRC-PAG Tcf7l2 Glut_5,#CC773D
2923,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#BB4D00
2924,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#CC3D76
2925,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#CC1FBA
2926,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#5CCC60
2927,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#1FCC9C
2928,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#FFEC4D
2929,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#99455D
2930,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#FFF573
2931,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#FFC54D
2932,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#00FF4D
2933,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#FF9426
2934,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#44992E
2935,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#5CCCB2
2936,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#2E6F99
2937,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#991758
2938,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#997B00
2939,SPA-SPFm-SPFp-POL-PIL-PoT Glut_1,#3DB4CC
2940,SPA-SPFm-SPFp-POL-PIL-PoT Glut_10,#FF265F
2941,SPA-SPFm-SPFp-POL-PIL-PoT Glut_10,#73FFBB
2942,SPA-SPFm-SPFp-POL-PIL-PoT Glut_11,#4DFFBC
2943,SPA-SPFm-SPFp-POL-PIL-PoT Glut_11,#5CBFCC
2944,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#005599
2945,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#3D3DCC
2946,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#9B1FCC
2947,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#C42600
2948,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#992600
2949,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#824599
2950,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#7E9917
2951,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#998917
2952,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#3DCCB3
2953,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#EAFF73
2954,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#799945
2955,SPA-SPFm-SPFp-POL-PIL-PoT Glut_2,#654599
2956,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#4DD800
2957,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#267000
2958,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#CC8600
2959,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#4DFFC4
2960,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#73D600
2961,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#999445
2962,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#CC0200
2963,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#17991F
2964,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#4D6100
2965,SPA-SPFm-SPFp-POL-PIL-PoT Glut_3,#00FF90
2966,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#997517
2967,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#CCCA3D
2968,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#5CCC5D
2969,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#CC5C93
2970,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#FF269E
2971,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#CC3D68
2972,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#996645
2973,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#CC1F88
2974,SPA-SPFm-SPFp-POL-PIL-PoT Glut_4,#26FFEF
2975,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#FFF973
2976,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#5CCCCB
2977,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#FEFF73
2978,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#2E9957
2979,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#990076
2980,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#45997D
2981,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#CC0003
2982,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#995200
2983,SPA-SPFm-SPFp-POL-PIL-PoT Glut_5,#992E39
2984,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#859900
2985,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#1FCC5B
2986,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#659917
2987,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#71992E
2988,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#461799
2989,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#1FCCA6
2990,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#994572
2991,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#990083
2992,SPA-SPFm-SPFp-POL-PIL-PoT Glut_6,#954599
2993,SPA-SPFm-SPFp-POL-PIL-PoT Glut_7,#00CC11
2994,SPA-SPFm-SPFp-POL-PIL-PoT Glut_7,#5CCCAE
2995,SPA-SPFm-SPFp-POL-PIL-PoT Glut_7,#172E99
2996,SPA-SPFm-SPFp-POL-PIL-PoT Glut_7,#995F2E
2997,SPA-SPFm-SPFp-POL-PIL-PoT Glut_7,#CC7E00
2998,SPA-SPFm-SPFp-POL-PIL-PoT Glut_8,#457E99
2999,SPA-SPFm-SPFp-POL-PIL-PoT Glut_8,#FFF44D
3000,SPA-SPFm-SPFp-POL-PIL-PoT Glut_8,#749900
3001,SPA-SPFm-SPFp-POL-PIL-PoT Glut_9,#642E99
3002,SPA-SPFm-SPFp-POL-PIL-PoT Glut_9,#26B200
3003,SPA-SPFm-SPFp-POL-PIL-PoT Glut_9,#520000
3004,SPA-SPFm-SPFp-POL-PIL-PoT Glut_9,#0A9900
3005,SPA-SPFm-SPFp-POL-PIL-PoT Glut_9,#4D5700
3006,PAG-SC Pou4f1 Glut_1,#4D9945
3007,PAG-SC Pou4f1 Glut_1,#4DFFF3
3008,PAG-SC Pou4f1 Glut_1,#009907
3009,PAG-SC Pou4f1 Glut_1,#26FFC8
3010,PAG-SC Pou4f1 Glut_1,#26FF29
3011,PAG-SC Pou4f1 Glut_1,#990001
3012,PAG-SC Pou4f1 Glut_1,#4DFF52
3013,PAG-SC Pou4f1 Glut_1,#920099
3014,PAG-SC Pou4f1 Glut_1,#459995
3015,PAG-SC Pou4f1 Glut_1,#C67300
3016,PAG-SC Pou4f1 Glut_1,#740099
3017,PAG-SC Pou4f1 Glut_1,#CCBC3D
3018,PAG-SC Pou4f1 Glut_1,#457299
3019,PAG-SC Pou4f1 Glut_1,#ECFF26
3020,PAG-SC Pou4f1 Glut_1,#000ACC
3021,PAG-SC Pou4f1 Glut_1,#179964
3022,PAG-SC Pou4f1 Glut_2,#995900
3023,PAG-SC Pou4f1 Glut_2,#CC2F00
3024,PAG-SC Pou4f1 Glut_2,#291799
3025,PAG-SC Pou4f1 Glut_2,#CCA45C
3026,PAG-SC Pou4f1 Glut_2,#996D2E
3027,PAG-SC Pou4f1 Glut_2,#006899
3028,PAG-SC Pou4f1 Glut_2,#458999
3029,PAG-SC Pou4f1 Glut_2,#A17300
3030,PAG-SC Pou4f1 Glut_2,#474599
3031,PAG-SC Pou4f1 Glut_2,#DAFF26
3032,PAG-SC Pou4f1 Glut_2,#990098
3033,PAG-SC Pou4f1 Glut_2,#AC3DCC
3034,PAG-SC Pou4f1 Glut_2,#997117
3035,PAG-SC Pou4f1 Glut_2,#612E99
3036,PAG-SC Pou4f1 Glut_3,#992717
3037,PAG-SC Pou4f1 Glut_3,#FFC673
3038,PAG-SC Pou4f1 Glut_3,#D67300
3039,PAG-SC Pou4f1 Glut_3,#2E9995
3040,PAG-SC Pou4f1 Glut_3,#26FF92
3041,PAG-SC Pou4f1 Glut_4,#997D00
3042,PAG Tfap2b Glut_1,#4DE600
3043,PAG Tfap2b Glut_1,#14CC00
3044,PAG Tfap2b Glut_1,#456799
3045,PAG Tfap2b Glut_1,#2E9988
3046,PAG Tfap2b Glut_1,#FFCD26
3047,PAG Tfap2b Glut_1,#CC5CA5
3048,PAG Tfap2b Glut_1,#CC009B
3049,PAG Tfap2b Glut_1,#CC5C00
3050,PAG Tfap2b Glut_1,#CC0088
3051,PAG Tfap2b Glut_1,#993F00
3052,PAG Tfap2b Glut_1,#2E993B
3053,PAG Tfap2b Glut_1,#FF0087
3054,PAG Tfap2b Glut_1,#815CCC
3055,PAG Tfap2b Glut_1,#5CCCB6
3056,PAG Tfap2b Glut_1,#984D00
3057,PAG Tfap2b Glut_1,#3F9900
3058,PAG Tfap2b Glut_1,#26FFAA
3059,PAG Tfap2b Glut_1,#CC5C73
3060,PAG Tfap2b Glut_1,#73B100
3061,PAG Tfap2b Glut_1,#73BF00
3062,PAG Tfap2b Glut_1,#993417
3063,PAG Tfap2b Glut_1,#FF2677
3064,PAG Tfap2b Glut_1,#50CC1F
3065,PAG Tfap2b Glut_1,#45997F
3066,PAG Tfap2b Glut_1,#4FFF00
3067,PAG Tfap2b Glut_1,#FA7300
3068,PAG Tfap2b Glut_1,#5C81CC
3069,PAG Tfap2b Glut_1,#003399
3070,PAG Tfap2b Glut_1,#FF00E3
3071,PAG Tfap2b Glut_1,#2E3899
3072,PAG Tfap2b Glut_1,#4D9F00
3073,PAG Tfap2b Glut_2,#73EB00
3074,PAG Tfap2b Glut_2,#1F35CC
3075,PAG Tfap2b Glut_2,#FF2692
3076,PAG Tfap2b Glut_2,#B9CC5C
3077,PAG Tfap2b Glut_2,#00FF34
3078,PAG Pou4f1 Glut_1,#4A4599
3079,PAG Pou4f1 Glut_1,#CC5CC7
3080,PAG Pou4f1 Glut_1,#FF00F1
3081,PAG Pou4f1 Glut_1,#3DCC1F
3082,PAG Pou4f1 Glut_1,#CC3DB3
3083,PAG Pou4f1 Glut_1,#320000
3084,PAG Pou4f1 Glut_1,#26FFB6
3085,PAG Pou4f1 Glut_1,#6E0099
3086,PAG Pou4f1 Glut_1,#00CC03
3087,PAG Pou4f1 Glut_1,#CC701F
3088,PAG Pou4f1 Glut_1,#B85CCC
3089,PAG Pou4f1 Glut_1,#AAFF00
3090,PAG Pou4f1 Glut_2,#5A9945
3091,PAG Pou4f1 Glut_2,#A7FF00
3092,PAG Pou4f1 Glut_2,#A74D00
3093,PAG Pou4f1 Glut_2,#FF8E00
3094,PAG Pou4f1 Glut_2,#4D9200
3095,PAG Pou4f1 Glut_2,#009997
3096,PAG Pou4f1 Glut_2,#CC905C
3097,PAG Pou4f1 Glut_2,#81CC3D
3098,PAG Pou4f1 Glut_2,#3DCC74
3099,PAG Pou4f1 Glut_2,#9D7300
3100,PAG Pou4f1 Glut_2,#FF4DF2
3101,PAG Pou4f1 Glut_2,#CC3DAD
3102,PAG Pou4f1 Ebf2 Glut_1,#7DCC3D
3103,PAG Pou4f1 Ebf2 Glut_1,#AACC5C
3104,PAG Pou4f1 Ebf2 Glut_1,#809900
3105,PAG Pou4f1 Ebf2 Glut_1,#1FCC59
3106,PAG Pou4f1 Ebf2 Glut_1,#2E3399
3107,PAG Pou4f1 Ebf2 Glut_1,#990019
3108,PAG Pou4f1 Ebf2 Glut_1,#3C2E99
3109,PAG Pou4f1 Ebf2 Glut_1,#009DCC
3110,PAG Pou4f1 Ebf2 Glut_1,#CC3DAB
3111,PAG Pou4f1 Ebf2 Glut_2,#4E9945
3112,PAG Pou4f1 Ebf2 Glut_2,#00998A
3113,PAG Pou4f1 Ebf2 Glut_2,#FF73A8
3114,PAG Pou4f1 Ebf2 Glut_2,#995117
3115,PAG Pou4f1 Ebf2 Glut_2,#FD2600
3116,PAG Pou4f1 Ebf2 Glut_2,#FFB226
3117,PAG Pou4f1 Ebf2 Glut_2,#44FF00
3118,PAG Pou4f1 Ebf2 Glut_2,#995D00
3119,PAG Pou4f1 Ebf2 Glut_2,#FF2641
3120,PAG Pou4f1 Ebf2 Glut_3,#CC2400
3121,PAG Pou4f1 Ebf2 Glut_3,#A04D00
3122,PAG Pou4f1 Ebf2 Glut_3,#FF4DA3
3123,PAG Pou4f1 Ebf2 Glut_3,#993617
3124,PAG Pou4f1 Ebf2 Glut_3,#998945
3125,PAG Pou4f1 Ebf2 Glut_3,#5E4599
3126,PAG Pou4f1 Ebf2 Glut_3,#CC991F
3127,PAG Pou4f1 Ebf2 Glut_4,#FF4D67
3128,PAG Pou4f1 Ebf2 Glut_4,#4C2E99
3129,PAG Pou4f1 Ebf2 Glut_4,#00C100
3130,PAG Pou4f1 Ebf2 Glut_4,#FF73AC
3131,PAG Pou4f1 Ebf2 Glut_4,#E04D00
3132,PAG Pou4f1 Ebf2 Glut_4,#99742E
3133,PAG Pou4f1 Ebf2 Glut_4,#4D8600
3134,PAG Pou4f1 Ebf2 Glut_4,#339917
3135,PAG Pou4f1 Ebf2 Glut_5,#CC1F6B
3136,PAG Pou4f1 Ebf2 Glut_5,#73B300
3137,PAG Pou4f1 Ebf2 Glut_5,#5CCC65
3138,PAG Pou4f1 Ebf2 Glut_5,#4D9700
3139,PAG Pou4f1 Ebf2 Glut_5,#CF4D00
3140,PAG Pou4f1 Ebf2 Glut_5,#24FF00
3141,PAG Pou4f1 Ebf2 Glut_6,#A32600
3142,PAG Pou4f1 Ebf2 Glut_6,#5F9945
3143,PAG Pou4f1 Ebf2 Glut_6,#A37300
3144,PAG Pou4f1 Ebf2 Glut_6,#3D8CCC
3145,PAG Pou4f2 Glut_1,#68FF26
3146,PAG Pou4f2 Glut_1,#998D45
3147,PAG Pou4f2 Glut_1,#3DA0CC
3148,PAG Pou4f2 Glut_1,#454A99
3149,PAG Pou4f2 Glut_1,#00CC6E
3150,PAG Pou4f2 Glut_1,#FFD026
3151,PAG Pou4f2 Glut_1,#26FF80
3152,PAG Pou4f2 Glut_1,#1D9900
