source;target;name;kind;labels;default;binary;electrical energy;information;material;mechanical energy;spatial;sum
Electrical system 10;Electrical system 13;ele175-947;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 10;Car signalization;ele175-948;edge;EE;1;1;True;False;False;False;False;1
Electrical system 11;Car component 8;ele175-949;edge;i;1;1;False;True;False;False;False;1
Electrical system 11;Car component 14;ele175-950;edge;"i;s";1;1;False;True;False;False;True;2
Electrical system 11;Control Panel component 7;ele175-951;edge;i;1;1;False;True;False;False;False;1
Electrical system 11;Car electrification 1;ele175-952;edge;"i;s";1;1;False;True;False;False;True;2
Electrical system 11;Electrical system 13;ele175-953;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 11;Car signalization;ele175-954;edge;i;1;1;False;True;False;False;False;1
Electrical system 11;Landing signalization;ele175-955;edge;i;1;1;False;True;False;False;False;1
Electrical system 12;Car operating panel;ele175-956;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 12;Traveling cable;ele175-957;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 12;Control Panel component 7;ele175-958;edge;i;1;1;False;True;False;False;False;1
Electrical system 12;Electrical system 13;ele175-959;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 12;Car signalization;ele175-960;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 12;Landing signalization;ele175-961;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Machinery 8;ele175-962;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car & Counterweight Buffer;ele175-963;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Pit equipment accessories 1;ele175-964;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Pit equipment accessories 2;ele175-965;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Pit safety 1;ele175-966;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Pit safety 2;ele175-967;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Pit safety 3;ele175-968;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car Sling Component 2;ele175-969;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car Sling Component 10;ele175-970;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car Sling Component 11;ele175-971;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Counterweight Sling Component 7;ele175-972;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car component 8;ele175-973;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car component 14;ele175-974;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car component 16;ele175-975;edge;i;1;1;False;True;False;False;False;1
Electrical system 13;Car component 17;ele175-976;edge;EE;1;1;True;False;False;False;False;1
Electrical system 13;Traveling cable;ele175-977;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 3;ele175-978;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 4;ele175-979;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 5;ele175-980;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 6;ele175-981;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 7;ele175-982;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 8;ele175-983;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 9;ele175-984;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Control Panel component 10;ele175-985;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Car electrification 1;ele175-986;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Positioning system 2;ele175-987;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 13;Electrical system 8;ele175-988;edge;EE;1;1;True;False;False;False;False;1
Electrical system 13;Electrical system 9;ele175-989;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 13;Electrical system 10;ele175-990;edge;"i;EE;s";1;1;True;True;False;False;True;3
Electrical system 13;Electrical system 11;ele175-991;edge;"i;EE";1;1;True;True;False;False;False;2
Electrical system 13;Electrical system 12;ele175-992;edge;"i;EE";1;1;True;True;False;False;False;2
Car Door 1;Pit (toe guard) panel;ele175-993;edge;s;1;1;False;False;False;False;True;1
Car Door 2;Car Door 4;ele175-994;edge;s;1;1;False;False;False;False;True;1
Car Door 2;Car Door 9;ele175-995;edge;"s;ME";1;1;False;False;False;True;True;2
Car Door 2;Car Door 11;ele175-996;edge;s;1;1;False;False;False;False;True;1
Car Door 2;Landing Door 2;ele175-997;edge;s;1;1;False;False;False;False;True;1
Car Door 3;Car component 1;ele175-998;edge;s;1;1;False;False;False;False;True;1
Car Door 3;Car Door 5;ele175-999;edge;"EE;i";1;1;True;True;False;False;False;2
Car Door 3;Car Door 7;ele175-1000;edge;s;1;1;False;False;False;False;True;1
Car Door 3;Car Door 8;ele175-1001;edge;s;1;1;False;False;False;False;True;1
Car Door 3;Car Door 9;ele175-1002;edge;s;1;1;False;False;False;False;True;1
Car Door 4;Car Door 2;ele175-1003;edge;s;1;1;False;False;False;False;True;1
Car Door 4;Car Door 7;ele175-1004;edge;s;1;1;False;False;False;False;True;1
Car Door 4;Car Door 9;ele175-1005;edge;s;1;1;False;False;False;False;True;1
Car Door 4;Landing Door 2;ele175-1006;edge;s;1;1;False;False;False;False;True;1
Car Door 5;Control Panel component 6;ele175-1007;edge;EE;1;1;True;False;False;False;False;1
Car Door 5;Car electrification 1;ele175-1008;edge;"EE;i";1;1;True;True;False;False;False;2
Car Door 5;Car Door 3;ele175-1009;edge;"EE;i";1;1;True;True;False;False;False;2
Car Door 5;Car Door 6;ele175-1010;edge;s;1;1;False;False;False;False;True;1
Car Door 5;Car Door 9;ele175-1011;edge;s;1;1;False;False;False;False;True;1
Car Door 5;Car Door 11;ele175-1012;edge;ME;1;1;False;False;False;True;False;1
Car Door 6;Pit safety 2;ele175-1013;edge;s;1;1;False;False;False;False;True;1
Car Door 6;Car component 1;ele175-1014;edge;s;1;1;False;False;False;False;True;1
Car Door 6;Car component 7;ele175-1015;edge;s;1;1;False;False;False;False;True;1
Car Door 6;Car Door 5;ele175-1016;edge;s;1;1;False;False;False;False;True;1
Car Door 6;Car Door 8;ele175-1017;edge;s;1;1;False;False;False;False;True;1
Car Door 6;Car Door 9;ele175-1018;edge;s;1;1;False;False;False;False;True;1
Car Door 7;Car Door 3;ele175-1019;edge;s;1;1;False;False;False;False;True;1
Car Door 7;Car Door 4;ele175-1020;edge;s;1;1;False;False;False;False;True;1
Car Door 7;Car Door 8;ele175-1021;edge;s;1;1;False;False;False;False;True;1
Car Door 7;Car Door 9;ele175-1022;edge;s;1;1;False;False;False;False;True;1
Car Door 7;Car Door 10;ele175-1023;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Pit safety 2;ele175-1024;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Car component 7;ele175-1025;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Control Panel component 9;ele175-1026;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Positioning system 2;ele175-1027;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Car Door 3;ele175-1028;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Car Door 6;ele175-1029;edge;s;1;1;False;False;False;False;True;1
Car Door 8;Car Door 7;ele175-1030;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 2;ele175-1031;edge;"s;ME";1;1;False;False;False;True;True;2
Car Door 9;Car Door 3;ele175-1032;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 4;ele175-1033;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 5;ele175-1034;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 6;ele175-1035;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 7;ele175-1036;edge;s;1;1;False;False;False;False;True;1
Car Door 9;Car Door 11;ele175-1037;edge;s;1;1;False;False;False;False;True;1
Car Door 10;Car component 1;ele175-1038;edge;s;1;1;False;False;False;False;True;1
Car Door 10;Car component 3;ele175-1039;edge;s;1;1;False;False;False;False;True;1
Car Door 10;Car Door 7;ele175-1040;edge;s;1;1;False;False;False;False;True;1
Car Door 11;Positioning system 2;ele175-1041;edge;s;1;1;False;False;False;False;True;1
Car Door 11;Car Door 2;ele175-1042;edge;s;1;1;False;False;False;False;True;1
Car Door 11;Car Door 5;ele175-1043;edge;ME;1;1;False;False;False;True;False;1
Car Door 11;Car Door 9;ele175-1044;edge;s;1;1;False;False;False;False;True;1
Landing Door 1;Pit (toe guard) panel;ele175-1045;edge;s;1;1;False;False;False;False;True;1
Landing Door 1;Bundle 1;ele175-1046;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Car Door 2;ele175-1047;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Car Door 4;ele175-1048;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Landing Door 3;ele175-1049;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Landing Door 5;ele175-1050;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Landing Door 7;ele175-1051;edge;s;1;1;False;False;False;False;True;1
Landing Door 2;Landing Door 14;ele175-1052;edge;s;1;1;False;False;False;False;True;1
Landing Door 3;Bundle 2;ele175-1053;edge;i;1;1;False;True;False;False;False;1
Landing Door 3;Landing Door 2;ele175-1054;edge;s;1;1;False;False;False;False;True;1
Landing Door 3;Landing Door 5;ele175-1055;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Pit (toe guard) panel;ele175-1056;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Pit ladder;ele175-1057;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Positioning system 3;ele175-1058;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Landing Door 6;ele175-1059;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Landing Door 9;ele175-1060;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Landing Door 11;ele175-1061;edge;s;1;1;False;False;False;False;True;1
Landing Door 4;Landing Door 15;ele175-1062;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 2;ele175-1063;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 3;ele175-1064;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 6;ele175-1065;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 7;ele175-1066;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 9;ele175-1067;edge;s;1;1;False;False;False;False;True;1
Landing Door 5;Landing Door 11;ele175-1068;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Pit (toe guard) panel;ele175-1069;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 4;ele175-1070;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 5;ele175-1071;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 7;ele175-1072;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 8;ele175-1073;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 13;ele175-1074;edge;s;1;1;False;False;False;False;True;1
Landing Door 6;Landing Door 14;ele175-1075;edge;s;1;1;False;False;False;False;True;1
Landing Door 7;Positioning system 2;ele175-1076;edge;"s;i";1;1;False;True;False;False;True;2
Landing Door 7;Landing Door 2;ele175-1077;edge;s;1;1;False;False;False;False;True;1
Landing Door 7;Landing Door 5;ele175-1078;edge;s;1;1;False;False;False;False;True;1
Landing Door 7;Landing Door 6;ele175-1079;edge;s;1;1;False;False;False;False;True;1
Landing Door 7;Landing Door 11;ele175-1080;edge;s;1;1;False;False;False;False;True;1
Landing Door 8;Landing Door 6;ele175-1081;edge;s;1;1;False;False;False;False;True;1
Landing Door 8;Landing Door 10;ele175-1082;edge;s;1;1;False;False;False;False;True;1
Landing Door 8;Landing Door 11;ele175-1083;edge;s;1;1;False;False;False;False;True;1
Landing Door 9;Landing Door 4;ele175-1084;edge;s;1;1;False;False;False;False;True;1
Landing Door 9;Landing Door 5;ele175-1085;edge;s;1;1;False;False;False;False;True;1
Landing Door 9;Landing Door 11;ele175-1086;edge;s;1;1;False;False;False;False;True;1
Landing Door 9;Landing Door 15;ele175-1087;edge;s;1;1;False;False;False;False;True;1
Landing Door 10;Landing Door 8;ele175-1088;edge;s;1;1;False;False;False;False;True;1
Landing Door 10;Landing Door 11;ele175-1089;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 4;ele175-1090;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 5;ele175-1091;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 7;ele175-1092;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 8;ele175-1093;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 9;ele175-1094;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 10;ele175-1095;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 12;ele175-1096;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing Door 13;ele175-1097;edge;s;1;1;False;False;False;False;True;1
Landing Door 11;Landing signalization;ele175-1098;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 3;ele175-1099;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 4;ele175-1100;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 5;ele175-1101;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 6;ele175-1102;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 7;ele175-1103;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 8;ele175-1104;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 9;ele175-1105;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Control Panel component 10;ele175-1106;edge;s;1;1;False;False;False;False;True;1
Landing Door 12;Landing Door 11;ele175-1107;edge;s;1;1;False;False;False;False;True;1
Landing Door 13;Landing Door 6;ele175-1108;edge;s;1;1;False;False;False;False;True;1
Landing Door 13;Landing Door 11;ele175-1109;edge;s;1;1;False;False;False;False;True;1
Landing Door 14;Landing Door 2;ele175-1110;edge;s;1;1;False;False;False;False;True;1
Landing Door 14;Landing Door 6;ele175-1111;edge;s;1;1;False;False;False;False;True;1
Landing Door 15;Pit (toe guard) panel;ele175-1112;edge;s;1;1;False;False;False;False;True;1
Landing Door 15;Control Panel component 9;ele175-1113;edge;s;1;1;False;False;False;False;True;1
Landing Door 15;Positioning system 3;ele175-1114;edge;s;1;1;False;False;False;False;True;1
Landing Door 15;Landing Door 4;ele175-1115;edge;s;1;1;False;False;False;False;True;1
Landing Door 15;Landing Door 9;ele175-1116;edge;s;1;1;False;False;False;False;True;1
Car signalization;Low Top and Pit safety devices;ele175-1117;edge;i;1;1;False;True;False;False;False;1
Car signalization;Car Sling Component 7;ele175-1118;edge;s;1;1;False;False;False;False;True;1
Car signalization;Car component 2;ele175-1119;edge;s;1;1;False;False;False;False;True;1
Car signalization;Car component 12;ele175-1120;edge;"s;i;EE";1;1;True;True;False;False;True;3
Car signalization;Car component 13;ele175-1121;edge;s;1;1;False;False;False;False;True;1
Car signalization;Car component 15;ele175-1122;edge;s;1;1;False;False;False;False;True;1
Car signalization;Interior 1;ele175-1123;edge;s;1;1;False;False;False;False;True;1
Car signalization;Car operating panel;ele175-1124;edge;s;1;1;False;False;False;False;True;1
Car signalization;Bundle 4;ele175-1125;edge;i;1;1;False;True;False;False;False;1
Car signalization;Control Panel component 3;ele175-1126;edge;i;1;1;False;True;False;False;False;1
Car signalization;Control Panel component 10;ele175-1127;edge;"i;EE";1;1;True;True;False;False;False;2
Car signalization;Car electrification 1;ele175-1128;edge;"i;EE";1;1;True;True;False;False;False;2
Car signalization;Car electrification 3;ele175-1129;edge;i;1;1;False;True;False;False;False;1
Car signalization;Electrical system 10;ele175-1130;edge;EE;1;1;True;False;False;False;False;1
Car signalization;Electrical system 11;ele175-1131;edge;i;1;1;False;True;False;False;False;1
Car signalization;Electrical system 12;ele175-1132;edge;"i;EE";1;1;True;True;False;False;False;2
Car signalization;Landing signalization;ele175-1133;edge;i;1;1;False;True;False;False;False;1
Landing signalization;Car component 12;ele175-1134;edge;"s;i;EE";1;1;True;True;False;False;True;3
Landing signalization;Bundle 3;ele175-1135;edge;"i;EE";1;1;True;True;False;False;False;2
Landing signalization;Control Panel component 7;ele175-1136;edge;"i;EE";1;1;True;True;False;False;False;2
Landing signalization;Control Panel component 10;ele175-1137;edge;"i;EE";1;1;True;True;False;False;False;2
Landing signalization;Electrical system 11;ele175-1138;edge;i;1;1;False;True;False;False;False;1
Landing signalization;Electrical system 12;ele175-1139;edge;"i;EE";1;1;True;True;False;False;False;2
Landing signalization;Landing Door 11;ele175-1140;edge;s;1;1;False;False;False;False;True;1
Landing signalization;Car signalization;ele175-1141;edge;i;1;1;False;True;False;False;False;1
Dividing beam assy;Car brackets & clips;ele175-1142;edge;s;1;1;False;False;False;False;True;1
Dividing beam assy;Counterweight brackets & clips;ele175-1143;edge;s;1;1;False;False;False;False;True;1
Dividing beam assy;Bracket 3;ele175-1144;edge;s;1;1;False;False;False;False;True;1
Dividing beam assy;Bracket 4;ele175-1145;edge;s;1;1;False;False;False;False;True;1
Dividing beam assy;Support plate;ele175-1146;edge;s;1;1;False;False;False;False;True;1
Dividing beam assy;Drive panel 1;ele175-1147;edge;s;1;1;False;False;False;False;True;1
