#KIC,period,bjd0,pdepth,sdepth,pwidth,swidth,sep
8773948,33.4695244,54987.007072,0.1662,0.1038,0.0133,0.0225,0.4878
3955867,33.6599615,54960.825756,0.0421,0.0161,0.057,0.0501,0.5031
3323289,33.6932012,54991.866206,0.4521,0.2938,0.0077,0.0069,0.6577
5897826,33.8042028,54967.628858,0.0119,-1,0.0176,-1,1
11442465,33.9338311,54985.742007,0.008,-1,0.0174,-1,1
7121885,33.9375425,55206.106606,0.1995,0.0312,0.0074,0.012,0.3429
9346253,34.064578,54983.451023,0.0304,-1,0.0124,-1,1
5297298,34.193606,54954.10216,0.0138,-1,0.0069,-1,1
11601584,34.2066941,54981.802818,0.0003,-1,0.0072,-1,1
6960487,34.5259877,55190.257396,0.0635,-1,0.0043,-1,1
4042026,34.8200461,54996.015661,0.0188,0.0019,0.0133,0.0157,0.2927
9024857,35.0265936,54993.600906,0.1111,-1,0.0031,-1,1
7219906,35.08981,54986.395147,0.0042,0.0009,0.004,0.0047,0.7927
6611330,35.1466903,54864.047291,0.005,-1,0.0028,-1,1
8223328,35.5162792,54927.893449,0.01,0.0003,0.0026,0.0023,0.1446
5812701,35.71,54997.460654,0.0105,0.0071,0.0088,0.0161,0.5002
7047299,35.8822441,55034.414371,0.0955,-1,0.004,-1,1
6936977,36.4731222,54992.765888,0.1516,-1,0.0028,-1,1
3757778,36.5143967,55215.879921,0.1173,0.0051,0.0071,0.0105,0.6549
6877673,36.7588872,54989.092342,0.2656,0.2,0.015,0.0109,0.4373
5866104,36.976,55003.63537,0.0564,0.0153,0.0051,0.0116,0.7319
5866099,36.976706,54966.63221,0.0009,-1,0.0071,-1,1
8314801,37.1832779,54981.96278,0.2302,0.2261,0.0131,0.0141,0.2603
9529856,37.4822247,54988.839276,0.0276,0.0071,0.0047,0.005,0.217
10799735,37.5903,54990.350317,0.0222,-1,0.0047,-1,1
8738115,37.5942656,55039.172335,0.0289,0.0119,0.0084,0.0033,0.2208
8605074,37.6016224,54990.121597,0.0637,0.0028,0.009,0.0105,0.4154
5003117,37.6090983,54986.092638,0.0271,0.0007,0.0078,0.0077,0.4416
6606934,37.8069389,54986.839905,0.0993,-1,0.0037,-1,1
12306808,37.8784839,54971.127795,0.1947,0.1611,0.0111,0.0114,0.5559
11906217,37.9102159,54995.457578,0.0949,0.0167,0.0029,0.0036,0.186
10334122,37.9528574,54983.553583,0,-1,0.0195,-1,1
4932348,38.0367727,54991.896792,0.0829,0.0018,0.0045,0.0056,0.7696
7677005,38.058139,54975.409399,0.2862,0.1707,0.0082,0.0112,0.7943
8009500,38.4766387,54983.575135,0.1736,0.0085,0.0048,0.0071,0.7199
11449844,38.4787644,54984.85215,0.0248,-1,0.0059,-1,1
5653126,38.4968823,54985.816152,0.0836,0.0113,0.0121,0.0098,0.384
7133286,38.5106807,54988.595373,0.0857,0.0174,0.0383,0.0341,0.5013
9907505,39.2068076,55053.874006,0.1712,0.0133,0.0056,0.0051,0.3544
10909274,39.2381401,54981.650885,0.4072,0.3209,0.0052,0.0187,0.1674
2693092,39.8415237,54961.298937,0.1369,0.0046,0.0077,0.0071,0.3437
9963009,40.0696571,54986.018248,0.0415,0.0101,0.0089,0.0087,0.5303
7622486,40.2465028,54994.305952,0.1436,-1,0.0062,-1,1
5308778,40.5654998,54949.762109,0.0021,0.0017,0.0378,0.0398,0.5003
6864859,40.8778427,54955.5563,0.2285,0.2426,0.0088,0.0083,0.875
12644769,41.0775867,54965.657634,0.1352,0.017,0.0055,0.0043,0.4885
11045383,41.1667381,54991.939066,0.0047,-1,0.0022,-1,1
4949194,41.2632016,54997.894523,-0.0006,-1,0.0525,-1,1
4569590,41.3701999,55039.730861,0.0176,0.003,0.0824,0.0759,0.5008
8112039,41.8082351,55019.864444,-0.006,-1,0.0404,-1,1
5643492,41.8654718,54994.174422,0.004,-1,0.0053,-1,1
8553907,42.0322129,54957.88282,0.3759,0.3432,0.0062,0.0104,0.2067
5392897,42.3992987,55187.467832,0.2036,0.131,0.0157,0.0069,0.224
5796185,42.5592351,55207.366051,0.187,0.0043,0.0028,0.0071,0.3401
12508335,42.943865,54988.205889,0.009,-1,0.003,-1,1
12217907,43.2045856,54979.597308,0.2047,0.0613,0.0125,0.0066,0.3314
8378922,43.2633058,54983.377293,0.3381,0.2187,0.0078,0.0157,0.4247
8838070,43.3627245,55004.08467,-0.0004,-1,0.0234,-1,1
6042191,43.3909231,54981.274403,-0.0007,-1,0.0473,-1,1
5174677,43.542844,54983.424281,0.0058,-1,0.0029,-1,1
10068919,43.5622719,54986.269949,0.0444,-1,0.0031,-1,1
8700506,43.7977954,55005.598901,0.3371,0.3723,0.0074,0.0171,0.6873
5179609,43.9309664,54967.217779,0.0097,-1,0.011,-1,1
7598128,44.2581726,54977.236705,0.0213,-1,0.0065,-1,1
4928119,44.6390151,54989.452504,0.0371,-1,0.002,-1,1
6784887,44.7144484,54968.341088,0.0788,-1,0.0048,-1,1
7541502,44.8273231,54961.582297,0.2266,0.0239,0.0053,0.0037,0.7962
9818732,45.035591,54965.632695,0.3793,0.3,0.0073,0.0116,0.2973
8625821,45.3961434,55060.713904,0.0012,0.0012,0.0033,0.0024,0.4041
10420279,45.43325,55005.943791,0.4346,0.3855,0.0046,0.0104,0.7122
5356593,45.9778676,54981.664135,0.0257,-1,0.0071,-1,1
11959569,46.1487411,54960.100378,0.3558,0.1879,0.0139,0.0168,0.4178
6699562,46.2705311,54960.384514,0.0642,-1,0.0069,-1,1
11499263,46.6982167,55047.395771,0.0439,-1,0.0035,-1,1
8104030,46.83994,54997.137848,0.0058,0.0022,0.0032,0.0039,0.6961
4247023,47.1906146,55014.593156,0.3811,0.3072,0.0055,0.0086,0.289
5630212,47.5847646,54990.559256,0.0015,-1,0.0369,-1,1
12167361,47.9309496,55012.095641,0.0021,-1,0.0021,-1,1
9164836,48.1188189,55003.838783,0.0663,0.0083,0.004,0.0036,0.7398
8610483,48.7993681,54993.195479,0.2783,0.1224,0.0072,0.0118,0.7116
8506766,48.9374112,55071.647139,0.0064,-1,0.0051,-1,1
5035972,49.2668273,54974.920271,0.008,0.0011,0.0041,0.0044,0.8314
8435232,49.5682817,55010.005261,0.0344,-1,0.0617,-1,1
4164393,49.6127564,55048.610438,0.1129,-1,0.0047,-1,1
9535080,49.6452963,54986.027785,0.0007,-1,0.0158,-1,1
9408183,49.683544,54979.695875,0.0004,-1,0.1342,-1,1
2442084,49.7885977,55008.192092,0.2071,0.1473,0.0051,0.0026,0.1804
9714123,50.3554612,55020.266057,0.1063,0.0036,0.0044,0.0077,0.5294
9172506,50.4403135,54982.907309,0.085,0.0084,0.0089,0.0048,0.9199
10462826,50.4670319,54965.008667,0.0975,0.02,0.006,0.0056,0.6171
5960989,50.7215338,54983.68651,-0.0021,-1,0.0187,-1,1
8686150,51.4258897,55006.536005,0.07,0.0029,0.0136,0.006,0.6626
7906882,52.513565,55004.676271,0.0151,-1,0.0027,-1,1
3441784,52.5687259,54965.403536,0.0244,-1,0.0051,-1,1
7115291,52.8027756,55053.072287,0.0423,-1,0.0049,-1,1
2708614,52.8858904,55032.893022,0.0116,0.008,0.0055,0.0023,0.1506
4639868,53.1009652,54968.970342,0.0168,-1,0.0018,-1,1
5700330,53.2204141,54971.579009,0.0781,0.0052,0.0134,0.0071,0.8099
12208887,53.5018008,54965.171639,0.4199,0.0657,0.0033,0.0078,0.5091
8459354,53.5573181,54963.39982,0.0024,-1,0.0111,-1,1
8129189,53.6470815,54985.971403,0.2157,0.0209,0.0136,0.0132,0.6297
10920813,53.7409031,55018.449418,0.3175,0.1251,0.0249,0.0312,0.4559
9489947,54.0613148,55068.848694,0.0751,-1,0.0029,-1,1
2309719,54.3563603,54997.069278,0.0099,-1,0.0043,-1,1
3851949,54.7711078,54976.747861,0.0073,0.0015,0.0334,0.0235,0.6434
7743464,55.249014,55053.227088,0.196,-1,0.0032,-1,1
4150390,55.2514777,55087.981857,0.0346,0.0031,0.0047,0.0042,0.6492
3966912,55.6636799,54963.074046,0.0067,0.002,0.0015,0.0163,0.4717
11071278,55.885225,54992.110514,-0.0013,-1,0.0241,-1,1
10798605,56.0481655,54992.166592,0.0499,0.0083,0.0026,0.0036,0.1532
10751515,56.4064912,55060.001367,0.1139,0.1005,0.0088,0.0117,0.4274
6947666,56.6902641,55014.442172,0.0563,0.0016,0.005,0.0049,0.1261
3102000,57.0600095,54997.25562,0.0687,0.0034,0.0054,0.0066,0.079
10345862,58.2882244,54968.875502,0.1568,0.0606,0.0133,0.0054,0.2845
5992270,58.4306798,55001.391176,0.0014,-1,0.0042,-1,1
11519134,58.5849864,54973.799106,0.07,-1,0.0023,-1,1
7620844,58.6215704,55011.566794,0.1348,0.0403,0.0051,0.0037,0.5416
4659476,58.9963737,54993.479361,-0.0002,-1,0.0106,-1,1
6960913,59.88,54984.132665,0.0012,-1,0.0049,-1,1
11457726,60,55035.460739,0,-1,0.0573,-1,1
7799540,60,54983.030286,0,-1,0.0334,-1,1
11966557,60.2976111,55055.15161,0.2887,0.1748,0.0084,0.0055,0.5896
6370558,60.3165845,55015.363887,-0.0002,-1,0.0108,-1,1
5384713,60.3268036,54978.059032,0.0027,-1,0.001,-1,1
4375101,61.2596016,54973.697755,0.2056,0.2084,0.0078,0.0073,0.6333
4075064,61.4228063,54994.238521,0.2594,0.0821,0.002,0.0072,0.6737
8892720,61.4911433,55242.597466,0.0561,0.0024,0.006,0.0064,0.7991
10798838,62.1276652,55005.065601,0.0331,-1,0.0035,-1,1
5733154,62.5199034,54980.084398,-0.0009,-1,0.0683,-1,1
5036966,62.735,5487.317881,0.2172,0.0205,0.0066,0.0071,0.6278
6048024,62.816,54984.464464,0.0013,-1,0.0019,-1,1
8430105,63.3271056,54976.635546,0.0197,0.0123,0.0338,0.0331,0.3413
6607610,63.518026,54995.183066,0.0337,0.0056,0.0113,0.0162,0.4302
4736208,63.6818908,55000.553005,0.2792,0.28,0.008,0.0104,0.6613
7918217,63.9297986,55123.743476,0.0004,0.0004,0.0085,0.0316,0
11924426,64.7131612,55004.366983,0.2878,-1,0.003,-1,1
11615481,65.4320106,55054.330437,0.1786,0.146,0.0072,0.0065,0.8211
11249624,65.5837209,55081.23198,0.2185,0.0352,0.0029,0.0033,0.9564
7024530,66.153,55008.70692,0.1185,0.0072,0.0044,0.0036,0.7175
7132542,66.3609874,55001.379414,0.3832,0.3549,0.01,0.0093,0.2633
8845026,66.467539,54993.475175,0.0135,-1,0.0136,-1,1
7897952,66.9916393,54982.830888,-0.0001,-1,0.0416,-1,1
3247294,67.4188276,54966.433454,0.1722,0.1032,0.004,0.0086,0.7569
11875511,67.4515439,55067.961997,0.0116,0.0057,0.0022,0.0043,0.7695
9032900,67.5242226,54985.471559,0.0011,-1,0.0323,-1,1
10015516,67.6920522,55005.381429,0.1083,0.027,0.0339,0.0309,0.4999
9717958,67.9953543,54980.189904,0.0002,-1,0.0676,-1,1
4912589,68.3766074,54965.141492,0.0877,0.0828,0.0023,0.0022,0.4998
8509781,70.3358806,54961.610592,0.0235,-1,0.0024,-1,1
7847927,70.3762675,54984.227585,0.1019,0.0348,0.0032,0.0043,0.4137
10006096,70.5162258,54975.856656,0.3101,-1,0.002,-1,1
6947164,70.5828508,55023.499016,0.1419,-1,0.0044,-1,1
5563300,71.054766,54967.733292,0.0048,-1,0.0014,-1,1
9837544,71.6619292,55220.892267,0.2351,0.2445,0.0042,0.0031,0.8882
9588822,71.7601905,55146.574499,0.0071,-1,0.0179,-1,1
8386982,72.2595896,54980.276256,0.0002,0.0002,0.0515,0.3156,0
10033279,72.4913913,54972.775571,0.0005,-1,0.0034,-1,1
3867593,73.3320217,55042.96481,0.0946,-1,0.0047,-1,1
9634821,73.7579004,55016.728251,0.0016,-1,0.0018,-1,1
4661634,73.8941769,54992.899702,0.2214,0.0229,0.0046,0.0065,0.7705
11558882,73.9210064,54987.661506,0.152,0.0029,0.0036,0.0032,0.7242
5535280,74.9853012,54979.138172,0.1018,0.0712,0.0028,0.003,0.8997
6525209,75.1317103,55017.899326,0.124,0.0408,0.0103,0.0053,0.2176
6307062,75.3790073,55075.484625,0.4485,0.1587,0.0038,0.0035,0.8461
6063448,76.0176958,54972.945177,0.0778,0.0086,0.0063,0.0051,0.7776
4055092,76.4531535,54966.982874,0.0088,0.0019,0.0025,0.0073,0.3567
8733497,76.8198978,55021.1248,0.1775,-1,0.0032,-1,1
11853130,76.8793921,54979.881295,0.0143,-1,0.0019,-1,1
1995732,77.3627213,55049.455853,0.0911,0.0621,0.0055,0.0067,0.4163
9955262,77.4799256,54987.707583,0.0014,-1,0.0064,-1,1
5199426,78.6043624,54976.994291,0.0747,-1,0.0021,-1,1
12109267,79.332118,54977.050732,0.0001,-1,0.0079,-1,1
5790807,79.9962462,54960.128986,0.026,-1,0.0033,-1,1
8144355,80.5141039,55039.429868,-0.0006,-1,0.0169,-1,1
9640921,80.7061705,54972.436198,0.0114,0.0108,0.0032,0.003,0.6175
10743597,81.1946238,54936.094491,0.0082,-1,0.0017,-1,1
3240159,82.1376549,55029.12141,0.2087,-1,0.0021,-1,1
10153011,83.0975982,54995.945308,0.0128,-1,0.0042,-1,1
6690171,85.0624146,55237.407206,0.0437,-1,0.0017,-1,1
8560285,85.340879,55304.56976,0.0431,0.0021,0.0045,0.0044,0.6143
10666242,87.2394801,54986.392335,0.0167,-1,0.0019,-1,1
8164262,87.45717,54969.411534,0.0019,-1,0.004,-1,1
2576692,87.8785329,55027.106692,0.3189,0.2588,0.0049,0.0068,0.4089
12643582,88.2954,55044.495397,0.2031,0.195,0.0016,0.0017,0.5
8552719,88.4074658,55009.270241,0.0019,-1,0.0068,-1,1
12164634,89.3312169,54975.31591,0.064,0.0024,0.005,0.0057,0.6926
8803882,89.6302162,55093.215663,0,-1,0.0102,-1,1
5877364,89.6485376,54996.428536,-0.0008,-1,0.0268,-1,1
8257407,89.6981577,55009.305099,0.2611,-1,0.0021,-1,1
9783760,89.7395596,55038.270252,0.0727,-1,0.0013,-1,1
9528430,90.082517,55006.987191,0.0478,0.0025,0.0091,0.0082,0.722
11342573,91.0560352,55037.845597,0.0583,-1,0.0022,-1,1
7866921,91.499889,55107.269208,0.0512,0.0297,0.0078,0.0079,0.3811
9758089,92.729051,55010.460225,0.0012,-1,0.0031,-1,1
4150611,94.1982,55029.333888,0.0481,-1,0.0153,-1,1
5006817,94.8119689,55019.021018,0.0018,-1,0.0355,-1,1
11147814,95.178299,55057.596233,0.1088,-1,0.0016,-1,1
8414914,100.3025,55009.771842,0.1828,0.1045,0.004,0.0034,0.7926
10677186,100.401305,55249.885113,0.0573,0.004,0.004,0.0071,0.6674
9948002,101.2632974,55047.124638,0.068,0.0459,0.0066,0.0038,0.7281
9904059,102.9663705,54991.058149,0.0015,-1,0.0066,-1,1
2444348,103.2069891,54992.47412,0.0007,-1,0.0935,-1,1
6678383,103.5123573,55259.383542,0.0006,0.0006,0.0035,0.0033,0.5
4473933,103.5926245,54964.207588,0.0922,0.0126,0.0353,0.0334,0.6547
4247991,104.35,55023.104021,0.0002,-1,0.0016,-1,1
9886255,105.9609415,55015.048804,0.0025,-1,0.0027,-1,1
8044608,106.1759375,55067.640223,0.1517,0.0242,0.0037,0.0032,0.851
7377422,107.6228469,54986.644426,0.019,0.0076,0.0211,0.0199,0.2305
3970117,110.2951221,55068.750238,0.1776,0.0261,0.0057,0.0042,0.798
6603043,110.3242861,55030.326542,0.0081,-1,0.0053,-1,1
11392618,110.93,55007.21864,0.0004,-1,0.0028,-1,1
8491745,111.3199285,55059.64759,0.067,0.0162,0.0085,0.009,0.5973
11671429,112.4637124,55030.556806,0.2326,0.2011,0.0102,0.0063,0.7344
3428468,114.9086796,55032.449947,0.1857,0.1066,0.0023,0.0015,0.0786
3442054,117.681382,54980.206233,0.0493,0.0016,0.0045,0.0067,0.2634
6665223,119.412025,54946.21815,0.0178,-1,0.0029,-1,1
3644542,119.6797949,55009.10559,0.2945,0.257,0.0084,0.0052,0.8198
4043443,119.8402401,54994.86954,0.0045,0.0047,0.0014,0.0009,0.7981
3345675,120.0040103,55083.146716,0.0356,-1,0.0011,-1,1
10001167,120.3909714,54957.586519,0.0224,0.008,0.037,0.0397,0.585
5264304,120.58,55322.39465,0.1757,0.058,0.0025,0.0025,0.7285
9163796,121.0068441,55026.988381,-0.0003,-1,0.0414,-1,1
7830637,121.5991805,55044.497814,0.0535,0.0098,0.0037,0.0049,0.3897
7768447,122.5,55085.777686,0.0064,0.0037,0.0192,0.0233,0.3075
10656508,124.0358316,54969.014818,0.0085,-1,0.0018,-1,1
9028474,124.9365792,55010.672516,0.223,0.1061,0.002,0.0032,0.0505
6504954,130.3545945,55107.425192,0.0054,-1,0.0023,-1,1
6933781,130.4195627,55062.757796,0.0026,0.0012,0.0013,0.0022,0.8043
10464666,131.734237,55027.548567,0.0558,-1,0.0014,-1,1
5456023,131.978307,55012.587332,0.3252,0.0206,0.0018,0.0029,0.4818
10614012,132.167312,54982.328475,0.01,-1,0.0055,-1,1
3757590,135.5860698,55010.927823,0.3379,-1,0.0014,-1,1
11044668,139.45,54955.001055,0.0031,0.0031,0.0374,0.145,0
7813039,141.7337805,55000.344564,0.0062,-1,0.0005,-1,1
10292238,143.1192631,55099.358181,0.2326,0.2365,0.0043,0.0027,0.8546
5983532,147.2884485,55232.092211,0.001,-1,0.002,-1,1
11566064,152.1,55009.507826,0.0038,-1,0.0021,-1,1
4824268,152.1514239,55048.015172,0.1456,0.0788,0.0059,0.0016,0.5217
8210370,153.7,54963.676988,0.0064,0.0064,0.0349,0.2103,0
4253860,155.0611116,54999.512292,0.0021,-1,0.0021,-1,1
8868907,157.3244941,55213.215104,0.1466,0.0854,0.0049,0.0032,0.269
9480535,160.1341104,55036.405603,0.0009,-1,0.0037,-1,1
5217733,161.252379,55022.132816,0.1009,0.0479,0.0062,0.0126,0.1693
1432214,161.7883,55047.039254,0.0916,-1,0.0013,-1,1
8631160,161.9650151,54949.991935,0.0039,-1,0.0036,-1,1
8308347,164.9498633,54948.054557,0.0641,0.0336,0.0211,0.0106,0.6074
10265602,165.3446777,55007.290871,0.0044,-1,0.0008,-1,1
4255422,165.4057448,54974.575352,0.0635,-1,0.0029,-1,1
8074805,170.874379,54961.757716,0.0313,-1,0.0041,-1,1
9246715,171.2776968,55170.514777,0.1773,0.1124,0.0155,0.0165,0.7126
5103998,174.7701656,55005.472862,0.063,-1,0.0005,-1,1
2446623,175.06572,55012.043234,0.0386,-1,0.0011,-1,1
6948480,175.329305,55063.937917,0.001,-1,0.0013,-1,1
9540226,175.4588273,55115.624332,0.0231,0.0069,0.0286,0.0282,0.2592
8374580,176.2427863,55025.50362,0.0035,-1,0.0016,-1,1
6137704,178.2679718,55266.618463,0.044,-1,0.0011,-1,1
3534118,178.4135574,55051.226914,0.0322,-1,0.0006,-1,1
5435816,181.8519094,55084.877454,0.0265,-1,0.0011,-1,1
9785454,184.52,55070.693328,0.0472,0.0407,0.003,0.0038,0.1945
8760135,184.6535528,55047.852662,0.3984,0.3814,0.0026,0.0034,0.6594
8246781,185.023,54921.150099,0.0409,-1,0.001,-1,1
11909686,185.9544958,55121.870726,0.0097,-1,0.0007,-1,1
11357192,186.5167873,55002.61087,0.0052,-1,0.0007,-1,1
7918172,191.8066401,55059.791351,0.001,0.0015,0.0025,0.0022,0.6666
9533489,197.15,54936.003032,0.0047,-1,0.0004,-1,1
8022489,197.511121,55105.403908,0.0026,-1,0.0024,-1,1
5786154,197.9207814,55162.610767,0.0783,0.0225,0.0265,0.0204,0.2834
4659255,198.013278,55067.15163,0.1354,0.0332,0.0017,0.0018,0.4598
7353970,198.4434958,54988.614791,0.0408,0.0203,0.0016,0.0027,0.5132
8474892,199.44,55073.861211,0.0259,-1,0.0014,-1,1
11805075,199.8398978,55058.363393,0.0411,-1,0.0009,-1,1
6527229,200.8000705,55096.873092,0.0922,-1,0.0012,-1,1
2307206,204.0313791,55086.538682,0.3534,0.1969,0.0032,0.0019,0.5071
2856960,204.2558794,54997.652563,0.0188,-1,0.0069,-1,1
9656397,204.7401048,55139.99435,0.3517,0.288,0.0022,0.0039,0.4913
2576107,205.583017,54862.171422,0.0198,-1,0.0011,-1,1
7037405,207.1505238,54905.625221,0.0686,0.0193,0.0236,0.0274,0.4002
8494410,208.8676888,54897.818947,0.0173,-1,0.001,-1,1
8507073,209.0630007,55133.827558,0.2366,-1,0.0017,-1,1
5130740,210.302519,55118.133758,0.0437,-1,0.0011,-1,1
10735331,213.3993424,55107.19748,0.0129,-1,0.0012,-1,1
11761199,213.6229022,54974.635062,0.1021,0.0051,0.0018,0.0031,0.5436
6850665,214.7160563,55110.512239,0.0066,-1,0.0119,-1,1
10152836,220.93,55110.10826,0.0784,0.0025,0.0022,0.0015,0.8357
8559589,223.1130479,54973.946057,0.011,0.0085,0.0014,0.0018,0.3959
11241814,227.6643755,55065.211273,0.0049,-1,0.0028,-1,1
9970396,235.2993983,55190.482944,0.0621,0.0249,0.0135,0.0155,0.4133
5039392,236.7279406,54968.812943,0.0144,-1,0.0972,-1,1
12021387,241.0710335,55057.002707,0.0762,-1,0.0017,-1,1
7289157,242.7129923,54996.317389,0.0634,-1,0.0014,-1,1
5534965,243.8212435,54992.495126,0.0545,-1,0.0016,-1,1
10259301,244.833,55118.947396,0.0371,-1,0.0006,-1,1
8052474,245.44,54948.892103,0.0105,0.0041,0.0022,0.0014,0.5929
10845188,249.3619455,55112.68584,0.0342,-1,0.0012,-1,1
4578594,252.155,54926.700461,0.1275,0.0967,0.0031,0.0036,0.3878
8703129,253.3623268,55068.742867,0.0011,-1,0.0043,-1,1
9214715,265.3,55149.923156,0.0199,-1,0.0012,-1,1
9214712,265.3009735,55149.899678,0.0717,0.0028,0.0012,0.0012,0.0351
9902856,271.8257617,55110.327024,0.0092,0.0067,0.0008,0.0008,0.5
4054905,274.7090224,54870.349164,0.1683,0.1452,0.0178,0.0109,0.3051
7456521,276.4300087,55040.790131,0.2502,0.0518,0.002,0.0021,0.5609
8223655,280.1577805,55119.942114,0.012,-1,0.0004,-1,1
7431665,281.4,55005.28158,0.0058,0.0019,0.0131,0.0605,0.936
4058169,282.5361601,55074.554237,0.0269,-1,0.0014,-1,1
11769146,282.9658277,55026.501628,0.4377,0.2628,0.0025,0.0015,0.5546
10748621,286.18,54860.840452,0.285,0.2182,0.0019,0.0023,0.3136
4638237,290.14,55140.311867,0.0045,-1,0.0003,-1,1
6756202,290.7859695,55226.525029,0.2074,0.1558,0.0015,0.0013,0.7577
8332986,302.39,54839.791671,0.0395,-1,0.0004,-1,1
9153621,305.8196777,55002.670328,0.0319,0.0081,0.0081,0.0246,0.1571
5107226,310.9164267,55187.61708,0.1209,-1,0.0011,-1,1
8668810,313.1,54944.866047,0.4365,0.0638,0.0013,0.0014,0.7429
5005618,340.967211,55122.066184,0.1737,-1,0.0008,-1,1
5866138,342.3,54926.772963,0.0043,-1,0.0073,-1,1
5347537,345.1842217,55061.840251,0.028,-1,0.0007,-1,1
8108437,351.29,55040.295744,0.1296,-1,0.0011,-1,1
4663623,358.1,54962.684595,0.1249,0.0028,0.0076,0.0073,0.4983
10074700,365.65,55071.990807,0.0307,0.0112,0.0038,0.0052,0.4872
8688110,374.546,54965.199728,-0.0027,-1,0.0055,-1,1
6307083,376.9401671,54849.284201,0.0003,-1,0.0006,-1,1
10091110,383.86,55363.047769,0.0329,0.0252,0.0004,0.0007,0.022
2306756,386.6,54999.342231,0.0236,0.0008,0.0006,0.0006,0.9689
5649325,391.1,55001.044383,0.0018,0.0012,0.0028,0.0037,0.5
6426592,394.6846653,55179.171883,0.2376,-1,0.0005,-1,1
8742270,397.3954974,55207.577698,0.0298,-1,0.0005,-1,1
8410637,408.32,54990.6,0.1047,0.0251,0.0062,0.0216,0.2317
2987433,420.93,55029.680109,0.0652,-1,0.002,-1,1
6757558,421.16,54348.569861,0.0035,-1,0.005,-1,1
8868364,421.4283435,55095.209856,0.103,-1,0.0008,-1,1
9839062,424.615,55173.188396,0.0958,0.0054,0.0021,0.001,0.7125
7117003,428.3,55109.618185,0.2981,0.042,0.0032,0.0004,0.9044
9151763,438.051939,54948.994358,-0.0059,-1,0.0199,-1,1
8106973,439.1083778,55055.71012,0.0629,0.017,0.0021,0.0026,0.473
7674050,472.222,55196.716654,0.1432,-1,0.0004,-1,1
5652983,498.374739,55077.109538,0.0014,-1,0.0005,-1,1
7357531,502.1244553,55063.022085,0.0062,0.0068,0.0005,0.0004,0.5
6268648,503.25,55213.517405,0.0002,-1,0.0101,-1,1
5779852,504.1559201,55325.292783,0.0057,0.0037,0.0003,0.0004,0.5
6436029,505.466934,55291.074885,0.0015,-1,0.001,-1,1
8288404,519.798906,55295.598161,0.074,-1,0.001,-1,1
10460629,525.02,54916.243409,0.0196,-1,0.0006,-1,1
6387193,553.99,54930.626423,0.0079,-1,0.0013,-1,1
5217781,564.4073852,55022.074166,0.0066,0.0148,0.0014,0.0033,0.0485
1722276,569.95,55081.9237,0.0182,-1,0.0003,-1,1
8443179,574.7295757,55244.668253,0.0215,-1,0.0002,-1,1
10858117,606.11,54848.714621,0.1651,0.0503,0.0011,0.0015,0.0806
3222471,618.42,55369.55141,0.0246,0.0086,0.0008,0.0012,0.2207
4586482,623,55151.137778,0.145,0.1145,0.0011,0.0013,0.8126
6422170,624.312,55363.239726,0.6991,0.2586,0.0017,0.001,0.8201
4366923,646.29,55067.149448,0.0644,0.0012,0.0004,0.0036,0.0719
11465813,670.7,55285.816598,0.0246,0.019,0.003,0.0033,0.6367
7293054,671.8,55144.355701,0.0486,-1,0.001,-1,1
10091703,710.5,55626.195697,0.2063,0.0108,0.0006,0.0007,0.4018
9517991,717,54855.281872,0.41,0.1331,0.0007,0.0013,0.686
5024447,771.83,55267.575803,0.0471,-1,0.0024,-1,1
11442793,842.4,54980.096927,0.0043,-1,0.0007,-1,1
10460629,856.65,55061.433863,0.0009,-1,0.0013,-1,1
7770569,903.59,55179.773492,0.019,-1,0.0003,-1,1
8005892,958,55465.355657,0.1567,0.0119,0.0002,0.0005,0.975
5640750,987.3,55269.635714,0.0741,0.0221,0.0078,0.0101,0.672
9408440,989.985,55346.36598,0.0232,-1,0.0006,-1,1
8054233,1058,54751.806288,0.0381,0.0111,0.0051,0.0066,0.4055
7672940,1064.27,54977.09296,0.025,-1,0.0005,-1,1
11961695,1082.815,54871.395674,0.1745,0.043,0.0011,0.0016,0.3972
4360072,1087.3,55165.611684,0.0061,0.0031,0.005,0.0045,0.4408
